DATE,HUHR,HUHR_peak,HRHU,HRHU_peak
2020-03-28 06:50:00,2.0141540175e+05,2.0141540175e+05,2.0612466258e+05,2.0612466258e+05
2020-03-28 06:55:00,1.9379458418e+05,1.9379458418e+05,1.9234692302e+05,1.9234692302e+05
2020-03-28 07:00:00,2.0321787858e+05,2.0321787858e+05,3.2132082044e+05,3.2132082044e+05
2020-03-28 07:05:00,1.9882230186e+05,1.9882230186e+05,2.0734408252e+05,2.0734408252e+05
2020-03-28 07:10:00,2.0604437042e+05,2.0604437042e+05,4.1462256594e+06,4.1462256594e+06
2020-03-28 07:15:00,1.9911347883e+05,1.9911347883e+05,3.1818467717e+06,3.1818467717e+06
2020-03-28 07:20:00,1.9655652747e+05,1.9655652747e+05,6.0204576880e+06,6.0204576880e+06
2020-03-28 07:25:00,2.0423748356e+05,2.0423748356e+05,4.1135706944e+06,4.1135706944e+06
2020-03-28 07:30:00,1.9655243093e+05,1.9655243093e+05,3.3860915252e+06,3.3860915252e+06
2020-03-28 07:35:00,2.0434207437e+05,2.0434207437e+05,3.2007149624e+06,3.2007149624e+06
2020-03-28 07:40:00,1.9354551159e+05,1.9354551159e+05,1.8052571098e+06,1.8052571098e+06
2020-03-28 07:45:00,2.0585479049e+05,2.0585479049e+05,2.3304357716e+05,2.3304357716e+05
2020-03-28 07:50:00,2.0166896806e+05,2.0166896806e+05,2.1468874384e+05,2.1468874384e+05
2020-03-28 07:55:00,1.9787917276e+05,1.9787917276e+05,2.0281082128e+05,2.0281082128e+05
2020-03-28 08:00:00,1.9977854949e+05,1.9977854949e+05,2.0292601577e+05,2.0292601577e+05
2020-03-28 08:05:00,2.0109806178e+05,2.0109806178e+05,2.1651306720e+05,2.1651306720e+05
2020-03-28 08:10:00,2.0857018709e+05,2.0857018709e+05,2.4297154249e+05,2.4297154249e+05
2020-03-28 08:15:00,1.9903390286e+05,1.9903390286e+05,2.0118890658e+05,2.0118890658e+05
2020-03-28 08:20:00,2.0388066738e+05,2.0388066738e+05,2.1249461013e+05,2.1249461013e+05
2020-03-28 08:25:00,1.9877306044e+05,1.9877306044e+05,2.2769493298e+05,2.2769493298e+05
2020-03-28 08:30:00,1.9918566596e+05,1.9918566596e+05,2.0507666827e+05,2.0507666827e+05
2020-03-28 08:35:00,2.0029362418e+05,2.0029362418e+05,2.0783605724e+05,2.0783605724e+05
2020-03-28 08:40:00,1.9599990667e+05,1.9599990667e+05,3.5104690453e+05,3.5104690453e+05
2020-03-28 08:45:00,2.0693338720e+05,2.0693338720e+05,2.2463212444e+05,2.2463212444e+05
2020-03-28 08:50:00,1.9400258436e+05,1.9400258436e+05,2.0193374738e+05,2.0193374738e+05
2020-03-28 08:55:00,2.0389971058e+05,2.0389971058e+05,2.1312330507e+05,2.1312330507e+05
2020-03-28 09:00:00,2.0839621849e+05,2.0839621849e+05,2.2438220089e+05,2.2438220089e+05
2020-03-28 09:05:00,1.9893778560e+05,1.9893778560e+05,2.0440863449e+05,2.0440863449e+05
2020-03-28 09:10:00,2.0280428517e+05,2.0280428517e+05,6.4901371999e+06,6.4901371999e+06
2020-03-28 09:15:00,1.9484404443e+05,1.9484404443e+05,2.3989656182e+05,2.3989656182e+05
2020-03-28 09:20:00,2.0391511929e+05,2.0391511929e+05,2.0463379138e+05,2.0463379138e+05
2020-03-28 09:25:00,1.9618566044e+05,1.9618566044e+05,2.3682975684e+05,2.3682975684e+05
2020-03-28 09:30:00,2.0067304028e+05,2.0067304028e+05,2.2190415975e+05,2.2190415975e+05
2020-03-28 09:35:00,2.0301793884e+05,2.0301793884e+05,2.3611219737e+05,2.3611219737e+05
2020-03-28 09:40:00,1.9854044080e+05,1.9854044080e+05,2.7210426524e+05,2.7210426524e+05
2020-03-28 09:45:00,2.0047819993e+05,2.0047819993e+05,3.6527682800e+05,3.6527682800e+05
2020-03-28 09:50:00,1.9650818158e+05,1.9650818158e+05,3.6430135547e+05,3.6430135547e+05
2020-03-28 09:55:00,2.0351411225e+05,2.0351411225e+05,2.9914492583e+05,2.9914492583e+05
2020-03-28 10:00:00,1.9141680313e+05,1.9141680313e+05,3.1721372154e+05,3.1721372154e+05
2020-03-28 10:05:00,2.0431465795e+05,2.0431465795e+05,3.1333079530e+05,3.1333079530e+05
2020-03-28 10:10:00,2.0379619573e+05,2.0379619573e+05,3.0667232338e+05,3.0667232338e+05
2020-03-28 10:15:00,1.9814989404e+05,1.9814989404e+05,2.9433039964e+05,2.9433039964e+05
2020-03-28 10:20:00,2.0047854400e+05,2.0047854400e+05,3.1927912498e+05,3.1927912498e+05
2020-03-28 10:25:00,1.9595615718e+05,1.9595615718e+05,2.8862765808e+05,2.8862765808e+05
2020-03-28 10:30:00,2.0621081093e+05,2.0621081093e+05,3.0632881136e+05,3.0632881136e+05
2020-03-28 10:35:00,1.9627721926e+05,1.9627721926e+05,3.3241392078e+05,3.3241392078e+05
2020-03-28 10:40:00,2.0273887751e+05,2.0273887751e+05,4.8313201476e+05,4.8313201476e+05
2020-03-28 10:45:00,2.0362080178e+05,2.0362080178e+05,3.9412846684e+05,3.9412846684e+05
2020-03-28 10:50:00,2.0108028818e+05,2.0108028818e+05,3.1823325600e+05,3.1823325600e+05
2020-03-28 10:55:00,2.0418536029e+05,2.0418536029e+05,2.1965095724e+05,2.1965095724e+05
2020-03-28 11:00:00,1.9603257281e+05,1.9603257281e+05,2.0521474465e+05,2.0521474465e+05
2020-03-28 11:05:00,2.0760383704e+05,2.0760383704e+05,4.7524487465e+05,4.7524487465e+05
2020-03-28 11:10:00,1.9649070720e+05,1.9649070720e+05,2.1453096284e+05,2.1453096284e+05
2020-03-28 11:15:00,2.0043634623e+05,2.0043634623e+05,4.8733134678e+05,4.8733134678e+05
2020-03-28 11:20:00,2.0246411241e+05,2.0246411241e+05,4.9679026193e+05,4.9679026193e+05
2020-03-28 11:25:00,1.9694113860e+05,1.9694113860e+05,4.8450786070e+05,4.8450786070e+05
2020-03-28 11:30:00,2.0450759327e+05,2.0450759327e+05,4.7926509859e+05,4.7926509859e+05
2020-03-28 11:35:00,2.0153404736e+05,2.0153404736e+05,4.7238350934e+05,4.7238350934e+05
2020-03-28 11:40:00,2.0877020676e+05,2.0877020676e+05,4.9672274027e+05,4.9672274027e+05
2020-03-28 11:45:00,2.0015192764e+05,2.0015192764e+05,3.3726920302e+05,3.3726920302e+05
2020-03-28 11:50:00,1.9899836498e+05,1.9899836498e+05,2.5147620231e+05,2.5147620231e+05
2020-03-28 11:55:00,2.0400400907e+05,2.0400400907e+05,2.8788659218e+05,2.8788659218e+05
2020-03-28 12:00:00,1.9925221071e+05,1.9925221071e+05,3.0539583289e+05,3.0539583289e+05
2020-03-28 12:05:00,2.0230900474e+05,2.0230900474e+05,2.1862245324e+05,2.1862245324e+05
2020-03-28 12:10:00,1.9492342366e+05,1.9492342366e+05,6.4703725288e+06,6.4703725288e+06
2020-03-28 12:15:00,1.9950699162e+05,1.9950699162e+05,2.6360505925e+05,2.6360505925e+05
2020-03-28 12:20:00,1.9908248058e+05,1.9908248058e+05,2.3369759874e+05,2.3369759874e+05
2020-03-28 12:25:00,1.9517723626e+05,1.9517723626e+05,2.1400544884e+05,2.1400544884e+05
2020-03-28 12:30:00,2.0089686319e+05,2.0089686319e+05,2.3406369930e+05,2.3406369930e+05
2020-03-28 12:35:00,1.9237201732e+05,1.9237201732e+05,2.0524918019e+05,2.0524918019e+05
2020-03-28 12:40:00,2.0459722473e+05,2.0459722473e+05,2.4475431025e+05,2.4475431025e+05
2020-03-28 12:45:00,1.9536176752e+05,1.9536176752e+05,2.5188868262e+05,2.5188868262e+05
2020-03-28 12:50:00,2.0073551212e+05,2.0073551212e+05,6.8211488996e+05,6.8211488996e+05
2020-03-28 12:55:00,1.9889386105e+05,1.9889386105e+05,1.0699008276e+06,1.0699008276e+06
2020-03-28 13:00:00,1.9488086098e+05,1.9488086098e+05,1.0314238632e+06,1.0314238632e+06
2020-03-28 13:05:00,1.9916399378e+05,1.9916399378e+05,2.6013768961e+05,2.6013768961e+05
2020-03-28 13:10:00,1.9498279798e+05,1.9498279798e+05,2.0788078516e+05,2.0788078516e+05
2020-03-28 13:15:00,2.0331873296e+05,2.0331873296e+05,4.0908373450e+05,4.0908373450e+05
2020-03-28 13:20:00,1.9625355342e+05,1.9625355342e+05,2.9098080036e+05,2.9098080036e+05
2020-03-28 13:25:00,2.0112856638e+05,2.0112856638e+05,2.2304752403e+05,2.2304752403e+05
2020-03-28 13:30:00,1.9356104783e+05,1.9356104783e+05,2.5729254602e+05,2.5729254602e+05
2020-03-28 13:35:00,1.9780017885e+05,1.9780017885e+05,2.1327354168e+05,2.1327354168e+05
2020-03-28 13:40:00,2.0020588640e+05,2.0020588640e+05,2.5086343751e+05,2.5086343751e+05
2020-03-28 13:45:00,1.9766571520e+05,1.9766571520e+05,2.2200127893e+05,2.2200127893e+05
2020-03-28 13:50:00,2.0234930471e+05,2.0234930471e+05,2.2087409351e+05,2.2087409351e+05
2020-03-28 13:55:00,1.9703475982e+05,1.9703475982e+05,2.3285048622e+05,2.3285048622e+05
2020-03-28 14:00:00,2.0290476320e+05,2.0290476320e+05,3.1712470098e+05,3.1712470098e+05
2020-03-28 14:05:00,1.9990917067e+05,1.9990917067e+05,2.7190970204e+05,2.7190970204e+05
2020-03-28 14:10:00,1.9536362364e+05,1.9536362364e+05,2.3105164640e+05,2.3105164640e+05
2020-03-28 14:15:00,1.9854783893e+05,1.9854783893e+05,2.5466086898e+05,2.5466086898e+05
2020-03-28 14:20:00,1.9359618672e+05,1.9359618672e+05,1.5102942734e+06,1.5102942734e+06
2020-03-28 14:25:00,2.0211648210e+05,2.0211648210e+05,4.6170939925e+05,4.6170939925e+05
2020-03-28 14:30:00,1.9644156963e+05,1.9644156963e+05,8.6943339656e+05,8.6943339656e+05
2020-03-28 14:35:00,1.9918164119e+05,1.9918164119e+05,2.2232002331e+05,2.2232002331e+05
2020-03-28 14:40:00,1.9837789527e+05,1.9837789527e+05,2.1459070098e+05,2.1459070098e+05
2020-03-28 14:45:00,1.9679521912e+05,1.9679521912e+05,2.4516529872e+05,2.4516529872e+05
2020-03-28 14:50:00,1.9968134185e+05,1.9968134185e+05,2.2807170309e+05,2.2807170309e+05
2020-03-28 14:55:00,1.9190301522e+05,1.9190301522e+05,2.2120532147e+05,2.2120532147e+05
2020-03-28 15:00:00,2.0286297537e+05,2.0286297537e+05,2.3833032563e+05,2.3833032563e+05
2020-03-28 15:05:00,1.9391614974e+05,1.9391614974e+05,2.0921028185e+05,2.0921028185e+05
2020-03-28 15:10:00,2.0158883808e+05,2.0158883808e+05,6.5033659458e+06,6.5033659458e+06
2020-03-28 15:15:00,1.9908545209e+05,1.9908545209e+05,2.7280416126e+05,2.7280416126e+05
2020-03-28 15:20:00,1.9790075753e+05,1.9790075753e+05,2.1389708138e+05,2.1389708138e+05
2020-03-28 15:25:00,2.0169318772e+05,2.0169318772e+05,2.6449285968e+05,2.6449285968e+05
2020-03-28 15:30:00,1.9632502835e+05,1.9632502835e+05,2.0419936711e+05,2.0419936711e+05
2020-03-28 15:35:00,2.0484881130e+05,2.0484881130e+05,2.1208195583e+05,2.1208195583e+05
2020-03-28 15:40:00,1.9476591085e+05,1.9476591085e+05,2.0891717561e+05,2.0891717561e+05
2020-03-28 15:45:00,2.1819122284e+05,2.1819122284e+05,2.7964185274e+05,2.7964185274e+05
2020-03-28 15:50:00,2.4571703964e+05,2.4571703964e+05,2.4851611040e+05,2.4851611040e+05
2020-03-28 15:55:00,2.1222078649e+05,2.1222078649e+05,2.5899051858e+05,2.5899051858e+05
2020-03-28 16:00:00,2.0200736386e+05,2.0200736386e+05,2.8916532374e+05,2.8916532374e+05
2020-03-28 16:05:00,2.2727667172e+05,2.2727667172e+05,2.4757236729e+05,2.4757236729e+05
2020-03-28 16:10:00,2.0685107133e+05,2.0685107133e+05,2.4061682031e+05,2.4061682031e+05
2020-03-28 16:15:00,2.0040594855e+05,2.0040594855e+05,2.1385742332e+05,2.1385742332e+05
2020-03-28 16:20:00,2.0859199138e+05,2.0859199138e+05,5.7278067564e+05,5.7278067564e+05
2020-03-28 16:25:00,2.0695392907e+05,2.0695392907e+05,3.3374417326e+05,3.3374417326e+05
2020-03-28 16:30:00,1.9410555333e+05,1.9410555333e+05,2.1211218301e+05,2.1211218301e+05
2020-03-28 16:35:00,2.0491421351e+05,2.0491421351e+05,2.3677323378e+05,2.3677323378e+05
2020-03-28 16:40:00,2.0062093138e+05,2.0062093138e+05,2.8209743804e+05,2.8209743804e+05
2020-03-28 16:45:00,1.9551823627e+05,1.9551823627e+05,2.6573955164e+05,2.6573955164e+05
2020-03-28 16:50:00,1.9439840419e+05,1.9439840419e+05,2.6140434489e+05,2.6140434489e+05
2020-03-28 16:55:00,1.9433748171e+05,1.9433748171e+05,2.6153917519e+05,2.6153917519e+05
2020-03-28 17:00:00,1.9669974468e+05,1.9669974468e+05,2.9880438161e+05,2.9880438161e+05
2020-03-28 17:05:00,2.0259253084e+05,2.0259253084e+05,2.7831344160e+05,2.7831344160e+05
2020-03-28 17:10:00,2.1051466933e+05,2.1051466933e+05,2.9739380960e+05,2.9739380960e+05
2020-03-28 17:15:00,1.9695109244e+05,1.9695109244e+05,2.6705143911e+05,2.6705143911e+05
2020-03-28 17:20:00,1.9982087555e+05,1.9982087555e+05,2.5329214896e+05,2.5329214896e+05
2020-03-28 17:25:00,2.0241975993e+05,2.0241975993e+05,5.1263560871e+05,5.1263560871e+05
2020-03-28 17:30:00,1.9846897324e+05,1.9846897324e+05,9.6999978508e+05,9.6999978508e+05
2020-03-28 17:35:00,2.0145222649e+05,2.0145222649e+05,4.4186434844e+05,4.4186434844e+05
2020-03-28 17:40:00,1.9767421377e+05,1.9767421377e+05,5.3814126387e+05,5.3814126387e+05
2020-03-28 17:45:00,2.0554499306e+05,2.0554499306e+05,1.0583305970e+06,1.0583305970e+06
2020-03-28 17:50:00,1.9944606961e+05,1.9944606961e+05,3.8848738655e+06,3.8848738655e+06
2020-03-28 17:55:00,1.9832135944e+05,1.9832135944e+05,1.3068134692e+06,1.3068134692e+06
2020-03-28 18:00:00,2.0196906503e+05,2.0196906503e+05,7.0756493900e+05,7.0756493900e+05
2020-03-28 18:05:00,1.9568716552e+05,1.9568716552e+05,3.9118901123e+05,3.9118901123e+05
2020-03-28 18:10:00,2.0313306899e+05,2.0313306899e+05,6.9958899272e+06,6.9958899272e+06
2020-03-28 18:15:00,2.0035632900e+05,2.0035632900e+05,3.0619086438e+05,3.0619086438e+05
2020-03-28 18:20:00,2.0292295308e+05,2.0292295308e+05,2.8216282713e+05,2.8216282713e+05
2020-03-28 18:25:00,1.9870601280e+05,1.9870601280e+05,2.8794734734e+05,2.8794734734e+05
2020-03-28 18:30:00,1.9769445334e+05,1.9769445334e+05,3.0820578433e+05,3.0820578433e+05
2020-03-28 18:35:00,1.9964440620e+05,1.9964440620e+05,2.6165821815e+05,2.6165821815e+05
2020-03-28 18:40:00,1.9334549185e+05,1.9334549185e+05,2.6598709924e+05,2.6598709924e+05
2020-03-28 18:45:00,2.0818759787e+05,2.0818759787e+05,2.7585986187e+05,2.7585986187e+05
2020-03-28 18:50:00,1.9661535323e+05,1.9661535323e+05,2.6207027519e+05,2.6207027519e+05
2020-03-28 18:55:00,1.9829411014e+05,1.9829411014e+05,2.7826714014e+05,2.7826714014e+05
2020-03-28 19:00:00,1.9710325583e+05,1.9710325583e+05,2.7925370428e+05,2.7925370428e+05
2020-03-28 19:05:00,1.9912784645e+05,1.9912784645e+05,2.7787485174e+05,2.7787485174e+05
2020-03-28 19:10:00,2.0117327790e+05,2.0117327790e+05,3.2293621035e+05,3.2293621035e+05
2020-03-28 19:15:00,1.9673507840e+05,1.9673507840e+05,2.6963394987e+05,2.6963394987e+05
2020-03-28 19:20:00,2.0307829422e+05,2.0307829422e+05,3.6469942880e+05,3.6469942880e+05
2020-03-28 19:25:00,1.9612858825e+05,1.9612858825e+05,2.5551072705e+05,2.5551072705e+05
2020-03-28 19:30:00,2.0109587006e+05,2.0109587006e+05,4.0339275935e+05,4.0339275935e+05
2020-03-28 19:35:00,1.9807262574e+05,1.9807262574e+05,4.0524206877e+05,4.0524206877e+05
2020-03-28 19:40:00,1.9671133461e+05,1.9671133461e+05,2.7814153408e+05,2.7814153408e+05
2020-03-28 19:45:00,2.0034924936e+05,2.0034924936e+05,2.9458271392e+05,2.9458271392e+05
2020-03-28 19:50:00,1.9333691654e+05,1.9333691654e+05,2.8566455368e+05,2.8566455368e+05
2020-03-28 19:55:00,2.0410835055e+05,2.0410835055e+05,2.2537683941e+05,2.2537683941e+05
2020-03-28 20:00:00,1.9726537227e+05,1.9726537227e+05,4.4788500907e+05,4.4788500907e+05
2020-03-28 20:05:00,1.9813052213e+05,1.9813052213e+05,4.6401644267e+05,4.6401644267e+05
2020-03-28 20:10:00,1.9979063847e+05,1.9979063847e+05,5.9620650768e+05,5.9620650768e+05
2020-03-28 20:15:00,1.9133863029e+05,1.9133863029e+05,5.7517078036e+05,5.7517078036e+05
2020-03-28 20:20:00,2.0283931755e+05,2.0283931755e+05,5.1161292406e+05,5.1161292406e+05
2020-03-28 20:25:00,1.9672494204e+05,1.9672494204e+05,6.4555677511e+05,6.4555677511e+05
2020-03-28 20:30:00,2.0339349902e+05,2.0339349902e+05,2.8491951730e+06,2.8491951730e+06
2020-03-28 20:35:00,1.9511789653e+05,1.9511789653e+05,2.7754327742e+06,2.7754327742e+06
2020-03-28 20:40:00,1.9522318613e+05,1.9522318613e+05,6.0985583754e+05,6.0985583754e+05
2020-03-28 20:45:00,2.0261676430e+05,2.0261676430e+05,5.7196366232e+05,5.7196366232e+05
2020-03-28 20:50:00,1.9558887146e+05,1.9558887146e+05,5.2515246745e+05,5.2515246745e+05
2020-03-28 20:55:00,2.0223364495e+05,2.0223364495e+05,2.9619250407e+05,2.9619250407e+05
2020-03-28 21:00:00,1.9287951627e+05,1.9287951627e+05,2.7643702818e+05,2.7643702818e+05
2020-03-28 21:05:00,2.0317501369e+05,2.0317501369e+05,4.1991640907e+05,4.1991640907e+05
2020-03-28 21:10:00,1.9917083192e+05,1.9917083192e+05,6.5414568330e+06,6.5414568330e+06
2020-03-28 21:15:00,1.9471778835e+05,1.9471778835e+05,8.7222405501e+05,8.7222405501e+05
2020-03-28 21:20:00,2.0104957396e+05,2.0104957396e+05,3.3075120631e+05,3.3075120631e+05
2020-03-28 21:25:00,1.8655162578e+05,1.8655162578e+05,2.5867356596e+05,2.5867356596e+05
2020-03-28 21:30:00,1.9958438311e+05,1.9958438311e+05,2.8481147556e+05,2.8481147556e+05
2020-03-28 21:35:00,1.9697262879e+05,1.9697262879e+05,5.4740317816e+05,5.4740317816e+05
2020-03-28 21:40:00,2.0026165307e+05,2.0026165307e+05,2.6253231055e+05,2.6253231055e+05
2020-03-28 21:45:00,1.9712650087e+05,1.9712650087e+05,4.2899620926e+05,4.2899620926e+05
2020-03-28 21:50:00,1.9582354019e+05,1.9582354019e+05,3.9906356869e+05,3.9906356869e+05
2020-03-28 21:55:00,1.9846689253e+05,1.9846689253e+05,8.0349299924e+05,8.0349299924e+05
2020-03-28 22:00:00,1.9392327352e+05,1.9392327352e+05,2.8442905089e+05,2.8442905089e+05
2020-03-28 22:05:00,2.0365821973e+05,2.0365821973e+05,4.3045513138e+05,4.3045513138e+05
2020-03-28 22:10:00,1.9247588907e+05,1.9247588907e+05,3.3092716107e+05,3.3092716107e+05
2020-03-28 22:15:00,2.0060088320e+05,2.0060088320e+05,5.6810151093e+05,5.6810151093e+05
2020-03-28 22:20:00,1.9753656196e+05,1.9753656196e+05,1.5021670704e+06,1.5021670704e+06
2020-03-28 22:25:00,1.9770253227e+05,1.9770253227e+05,5.3606436533e+05,5.3606436533e+05
2020-03-28 22:30:00,2.0108180871e+05,2.0108180871e+05,3.6823311947e+05,3.6823311947e+05
2020-03-28 22:35:00,1.9585056782e+05,1.9585056782e+05,3.4511249298e+05,3.4511249298e+05
2020-03-28 22:40:00,2.0340888920e+05,2.0340888920e+05,2.4408966839e+05,2.4408966839e+05
2020-03-28 22:45:00,1.9555160514e+05,1.9555160514e+05,2.9015373512e+05,2.9015373512e+05
2020-03-28 22:50:00,1.9934857359e+05,1.9934857359e+05,2.5739965779e+05,2.5739965779e+05
2020-03-28 22:55:00,2.0114930583e+05,2.0114930583e+05,3.2823570691e+05,3.2823570691e+05
2020-03-28 23:00:00,1.9767646748e+05,1.9767646748e+05,2.3818155855e+05,2.3818155855e+05
2020-03-28 23:05:00,2.0402711484e+05,2.0402711484e+05,4.8060010951e+05,4.8060010951e+05
2020-03-28 23:10:00,1.9421115271e+05,1.9421115271e+05,2.0840254916e+05,2.0840254916e+05
2020-03-28 23:15:00,2.0170412089e+05,2.0170412089e+05,2.0540196409e+05,2.0540196409e+05
2020-03-28 23:20:00,1.9538965280e+05,1.9538965280e+05,2.2804610684e+05,2.2804610684e+05
2020-03-28 23:25:00,1.9981799289e+05,1.9981799289e+05,2.1169010983e+05,2.1169010983e+05
2020-03-28 23:30:00,1.9971088524e+05,1.9971088524e+05,4.7577294261e+05,4.7577294261e+05
2020-03-28 23:35:00,1.9344564348e+05,1.9344564348e+05,7.8540979899e+05,7.8540979899e+05
2020-03-28 23:40:00,2.0238284804e+05,2.0238284804e+05,6.4560610647e+05,6.4560610647e+05
2020-03-28 23:45:00,1.9360121229e+05,1.9360121229e+05,7.3366577995e+05,7.3366577995e+05
2020-03-28 23:50:00,2.0071546819e+05,2.0071546819e+05,2.2012309966e+05,2.2012309966e+05
2020-03-28 23:55:00,1.9480505564e+05,1.9480505564e+05,2.3416172942e+05,2.3416172942e+05
2020-03-29 00:00:00,1.9466708427e+05,1.9466708427e+05,2.2054171716e+05,2.2054171716e+05
2020-03-29 00:05:00,2.0996416672e+05,2.0996416672e+05,2.3513892509e+05,2.3513892509e+05
2020-03-29 00:10:00,1.9595433521e+05,1.9595433521e+05,6.4899386227e+06,6.4899386227e+06
2020-03-29 00:15:00,2.0434877614e+05,2.0434877614e+05,2.5798657903e+05,2.5798657903e+05
2020-03-29 00:20:00,1.9656201952e+05,1.9656201952e+05,3.1595878319e+05,3.1595878319e+05
2020-03-29 00:25:00,1.9777922809e+05,1.9777922809e+05,7.3362953713e+05,7.3362953713e+05
2020-03-29 00:30:00,1.9397187538e+05,1.9397187538e+05,4.3288055431e+05,4.3288055431e+05
2020-03-29 00:35:00,1.9725618578e+05,1.9725618578e+05,1.9634898738e+05,1.9634898738e+05
2020-03-29 00:40:00,2.0773080960e+05,2.0773080960e+05,2.4948648633e+06,2.4948648633e+06
2020-03-29 00:45:00,1.9530864107e+05,1.9530864107e+05,2.3389994396e+06,2.3389994396e+06
2020-03-29 00:50:00,1.9301477902e+05,1.9301477902e+05,2.0878250862e+05,2.0878250862e+05
2020-03-29 00:55:00,1.9536609316e+05,1.9536609316e+05,1.9376600231e+05,1.9376600231e+05
2020-03-29 02:00:00,2.0372403964e+05,2.0372403964e+05,2.4957773849e+05,2.4957773849e+05
2020-03-29 02:05:00,1.9681728978e+05,1.9681728978e+05,9.2371919484e+05,9.2371919484e+05
2020-03-29 02:10:00,2.0100079976e+05,2.0100079976e+05,2.1203285371e+06,2.1203285371e+06
2020-03-29 02:15:00,1.9839464508e+05,1.9839464508e+05,2.2958205885e+05,2.2958205885e+05
2020-03-29 02:20:00,1.9613513214e+05,1.9613513214e+05,1.9990640536e+05,1.9990640536e+05
2020-03-29 02:25:00,2.0133389785e+05,2.0133389785e+05,1.9413805098e+05,1.9413805098e+05
2020-03-29 02:30:00,1.9378992108e+05,1.9378992108e+05,1.9374014455e+05,1.9374014455e+05
2020-03-29 02:35:00,1.9998278987e+05,1.9998278987e+05,9.7484524018e+05,9.7484524018e+05
2020-03-29 02:40:00,1.9555630916e+05,1.9555630916e+05,5.6002205831e+05,5.6002205831e+05
2020-03-29 02:45:00,1.9864427413e+05,1.9864427413e+05,1.9746040533e+05,1.9746040533e+05
2020-03-29 02:50:00,1.9790926071e+05,1.9790926071e+05,1.9137205552e+05,1.9137205552e+05
2020-03-29 02:55:00,1.9711824319e+05,1.9711824319e+05,1.8760192202e+05,1.8760192202e+05
2020-03-29 03:00:00,1.9872490605e+05,1.9872490605e+05,1.8732280255e+05,1.8732280255e+05
2020-03-29 03:05:00,1.9880147858e+05,1.9880147858e+05,1.9459409404e+05,1.9459409404e+05
2020-03-29 03:10:00,2.0202827305e+05,2.0202827305e+05,6.4783412669e+06,6.4783412669e+06
2020-03-29 03:15:00,1.9195352802e+05,1.9195352802e+05,2.0498645718e+05,2.0498645718e+05
2020-03-29 03:20:00,1.9908707058e+05,1.9908707058e+05,1.8892806826e+05,1.8892806826e+05
2020-03-29 03:25:00,1.9817971911e+05,1.9817971911e+05,1.8905018187e+05,1.8905018187e+05
2020-03-29 03:30:00,1.9483067378e+05,1.9483067378e+05,1.8453145102e+05,1.8453145102e+05
2020-03-29 03:35:00,2.0296302987e+05,2.0296302987e+05,2.1905243200e+05,2.1905243200e+05
2020-03-29 03:40:00,1.9546681129e+05,1.9546681129e+05,1.8391930229e+05,1.8391930229e+05
2020-03-29 03:45:00,2.0231362480e+05,2.0231362480e+05,1.8888978251e+05,1.8888978251e+05
2020-03-29 03:50:00,1.9620575398e+05,1.9620575398e+05,1.9074868504e+05,1.9074868504e+05
2020-03-29 03:55:00,1.9841175932e+05,1.9841175932e+05,1.8927234431e+05,1.8927234431e+05
2020-03-29 04:00:00,1.9767409184e+05,1.9767409184e+05,1.8620398295e+05,1.8620398295e+05
2020-03-29 04:05:00,1.9676597086e+05,1.9676597086e+05,1.8924302672e+05,1.8924302672e+05
2020-03-29 04:10:00,2.0191005776e+05,2.0191005776e+05,1.9238215441e+05,1.9238215441e+05
2020-03-29 04:15:00,1.9550241091e+05,1.9550241091e+05,1.8753063721e+05,1.8753063721e+05
2020-03-29 04:20:00,1.9957793195e+05,1.9957793195e+05,1.8699735442e+05,1.8699735442e+05
2020-03-29 04:25:00,1.9658218489e+05,1.9658218489e+05,1.8613552793e+05,1.8613552793e+05
2020-03-29 04:30:00,1.9807453004e+05,1.9807453004e+05,1.8741777501e+05,1.8741777501e+05
2020-03-29 04:35:00,2.0039730524e+05,2.0039730524e+05,1.8932345476e+05,1.8932345476e+05
2020-03-29 04:40:00,1.9496189013e+05,1.9496189013e+05,1.8638010613e+05,1.8638010613e+05
2020-03-29 04:45:00,1.9972840657e+05,1.9972840657e+05,1.8630355121e+05,1.8630355121e+05
2020-03-29 04:50:00,1.9292312046e+05,1.9292312046e+05,1.8707041735e+05,1.8707041735e+05
2020-03-29 04:55:00,2.0101553502e+05,2.0101553502e+05,1.8786341509e+05,1.8786341509e+05
2020-03-29 05:00:00,1.9622263929e+05,1.9622263929e+05,1.8863737458e+05,1.8863737458e+05
2020-03-29 05:05:00,1.9642037458e+05,1.9642037458e+05,1.8721070293e+05,1.8721070293e+05
2020-03-29 05:10:00,2.0118340373e+05,2.0118340373e+05,1.8754054844e+05,1.8754054844e+05
2020-03-29 05:15:00,1.9138710809e+05,1.9138710809e+05,1.8107598827e+05,1.8107598827e+05
2020-03-29 05:20:00,2.0272817853e+05,2.0272817853e+05,1.9076284342e+05,1.9076284342e+05
2020-03-29 05:25:00,1.9661133167e+05,1.9661133167e+05,1.8759491978e+05,1.8759491978e+05
2020-03-29 05:30:00,1.9749330172e+05,1.9749330172e+05,1.8601339502e+05,1.8601339502e+05
2020-03-29 05:35:00,2.0107563694e+05,2.0107563694e+05,1.9730934825e+05,1.9730934825e+05
2020-03-29 05:40:00,1.9395653000e+05,1.9395653000e+05,1.8513289770e+05,1.8513289770e+05
